2022-03-09 19:18:39,655 - INFO - client               Адрес для соединения - 127.0.0.1, порт - 7777
2022-03-28 19:28:35,428 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 19:28:36,936 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:29:06,576 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:29:34,949 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:29:51,481 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 21:29:51,482 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000208046DC940>,), {}. 
2022-03-28 21:30:25,808 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:30:40,776 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 21:30:40,776 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001D29A31C940>,), {}. 
2022-03-28 21:31:18,267 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:34:02,156 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:34:14,730 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 21:34:14,730 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000189A064C940>,), {}. 
2022-03-28 21:46:04,567 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:46:29,949 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 21:46:29,950 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000019A9E80C940>,), {}. 
2022-03-28 21:47:27,957 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 21:47:31,463 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 21:47:31,463 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001477E72C940>,), {}. 
2022-03-28 21:47:49,081 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-28 21:47:49,082 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001E22C1DC940>,), {}. 
2022-03-28 22:09:28,170 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:10:29,007 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:11:11,818 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:11:20,650 - DEBUG - client               Была вызвана функция process_message_from_server c параметрами ({'response': 200},), {}. 
2022-03-28 22:11:20,650 - ERROR - client               Функция process_message_from_server с параметрами ({'response': 200},), {} выполнена с ошибкой.
2022-03-28 22:12:41,623 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:13:16,859 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:13:36,362 - DEBUG - client               Была вызвана функция process_message_from_server c параметрами ({'response': 200},), {}. 
2022-03-28 22:13:51,109 - ERROR - client               Функция process_message_from_server с параметрами ({'response': 200},), {} выполнена с ошибкой.
2022-03-28 22:15:51,714 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:15:51,714 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-28 22:20:17,630 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:27:33,126 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:31:47,816 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:32:29,028 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:33:15,244 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:33:57,041 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:34:02,280 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200},), {}. 
2022-03-28 22:52:31,943 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:52:40,084 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 22:52:40,084 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001ACD252C970>,), {}. 
2022-03-28 22:53:38,877 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:54:44,451 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:54:44,478 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 22:54:55,387 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 22:54:55,387 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000017D6B7CC970>,), {}. 
2022-03-28 22:54:57,628 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 22:57:44,822 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:57:44,857 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 22:57:52,946 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 22:57:52,946 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000011CDBBFC970>,), {}. 
2022-03-28 22:59:23,639 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 22:59:40,917 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 23:00:04,970 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 23:00:04,999 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 23:00:12,726 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 23:00:12,726 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000025D1D12C970>,), {}. 
2022-03-28 23:00:14,809 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 23:00:49,936 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 23:01:00,494 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 23:01:12,950 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 23:01:12,950 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001D099F7C970>,), {}. 
2022-03-28 23:01:22,856 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 23:02:26,196 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 23:02:26,255 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 23:02:33,383 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-28 23:02:33,383 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000026B59C0C970>,), {}. 
2022-03-28 23:02:36,122 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-28 23:02:36,275 - DEBUG - client               Была вызвана функция process_response c параметрами ({'action': 'msg', 'time': 1648497756.1229339, 'account_name': 'test1', 'destination': 'test', 'message_text': 'eeee'},), {}. 
2022-03-28 23:02:36,275 - ERROR - client               Функция process_response с параметрами ({'action': 'msg', 'time': 1648497756.1229339, 'account_name': 'test1', 'destination': 'test', 'message_text': 'eeee'},), {} выполнена с ошибкой.
2022-03-28 23:10:55,646 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-28 23:10:55,702 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:12:29,776 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:12:29,835 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:12:29,835 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001FF36A00CA0>,), {}. 
2022-03-29 01:12:29,835 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001FF36A00CA0>,), {}. 
2022-03-29 01:13:30,530 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:13:30,559 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:13:30,559 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001B855760EE0>,), {}. 
2022-03-29 01:13:30,560 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001B855760EE0>,), {}. 
2022-03-29 01:13:37,687 - DEBUG - client               Была вызвана функция print_help c параметрами (), {}. 
2022-03-29 01:13:47,242 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-29 01:13:47,549 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:13:47,549 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x00000224ABB50EE0>,), {}. 
2022-03-29 01:13:47,549 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x00000224ABB50EE0>,), {}. 
2022-03-29 01:13:49,866 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000224ABB50EE0>,), {}. 
2022-03-29 01:14:09,086 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001B855760EE0>,), {}. 
2022-03-29 01:16:39,528 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:16:39,619 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:16:39,619 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001CD1F500F70>,), {}. 
2022-03-29 01:16:39,620 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001CD1F500F70>,), {}. 
2022-03-29 01:16:46,712 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-29 01:16:47,398 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:16:47,398 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001E912380F70>,), {}. 
2022-03-29 01:16:47,398 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001E912380F70>,), {}. 
2022-03-29 01:16:57,386 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001E912380F70>,), {}. 
2022-03-29 01:19:48,031 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:19:48,065 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:19:48,065 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000002523E480F70>,), {}. 
2022-03-29 01:19:48,066 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000002523E480F70>,), {}. 
2022-03-29 01:19:55,776 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-29 01:19:56,007 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:19:56,007 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000028472610F70>,), {}. 
2022-03-29 01:19:56,008 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000028472610F70>,), {}. 
2022-03-29 01:19:57,300 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000028472610F70>,), {}. 
2022-03-29 01:24:23,235 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:24:23,558 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:24:23,559 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x00000263A4050F70>,), {}. 
2022-03-29 01:24:23,559 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x00000263A4050F70>,), {}. 
2022-03-29 01:25:24,864 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:25:25,066 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:25:25,066 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000017BDFD30F70>,), {}. 
2022-03-29 01:25:25,067 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000017BDFD30F70>,), {}. 
2022-03-29 01:27:16,322 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:27:16,556 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:27:16,556 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000022091F10F70>,), {}. 
2022-03-29 01:27:16,557 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000022091F10F70>,), {}. 
2022-03-29 01:28:40,455 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:28:40,711 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:28:40,712 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000018E89C10F70>,), {}. 
2022-03-29 01:28:40,712 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000018E89C10F70>,), {}. 
2022-03-29 01:30:06,691 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:30:06,932 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:30:06,932 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x00000208255B0F70>,), {}. 
2022-03-29 01:30:06,932 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x00000208255B0F70>,), {}. 
2022-03-29 01:31:25,251 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:31:25,485 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:31:25,485 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001DD29DE0F70>,), {}. 
2022-03-29 01:31:25,486 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001DD29DE0F70>,), {}. 
2022-03-29 01:31:28,039 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001DD29DE0F70>,), {}. 
2022-03-29 01:32:12,325 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-03-29 01:32:12,597 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:32:12,597 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001AB00090F70>,), {}. 
2022-03-29 01:32:12,598 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001AB00090F70>,), {}. 
2022-03-29 01:32:21,155 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-03-29 01:32:21,396 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:32:21,396 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001690CB00F70>,), {}. 
2022-03-29 01:32:21,396 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001690CB00F70>,), {}. 
2022-03-29 01:32:24,574 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x000001690CB00F70>,), {}. 
2022-03-29 01:32:53,828 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-29 01:32:54,334 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:32:54,334 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000024EE5640F70>,), {}. 
2022-03-29 01:32:54,335 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000024EE5640F70>,), {}. 
2022-03-29 01:32:56,511 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000024EE5640F70>,), {}. 
2022-03-29 01:36:37,523 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test0',), {}. 
2022-03-29 01:36:37,539 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test3',), {}. 
2022-03-29 01:36:37,555 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-03-29 01:36:37,555 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test4',), {}. 
2022-03-29 01:36:37,699 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:36:37,700 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000026AD2AAFA30>,), {}. 
2022-03-29 01:36:37,700 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000026AD2AAFA30>,), {}. 
2022-03-29 01:36:37,939 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:36:37,939 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000011098AAFA30>,), {}. 
2022-03-29 01:36:37,940 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000011098AAFA30>,), {}. 
2022-03-29 01:36:38,356 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:36:38,356 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001C65C96FA30>,), {}. 
2022-03-29 01:36:38,357 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001C65C96FA30>,), {}. 
2022-03-29 01:36:38,452 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:36:38,452 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001B7F16AFA30>,), {}. 
2022-03-29 01:36:38,453 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001B7F16AFA30>,), {}. 
2022-03-29 01:36:38,468 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-03-29 01:36:38,468 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x00000165874AFA30>,), {}. 
2022-03-29 01:36:38,468 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x00000165874AFA30>,), {}. 
2022-03-29 01:36:50,222 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000011098AAFA30>,), {}. 
2022-04-06 01:26:09,416 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-04-06 01:28:10,399 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-04-06 01:29:41,692 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-04-06 01:29:42,307 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:29:42,307 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000013EA3D30F70>,), {}. 
2022-04-06 01:29:42,308 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000013EA3D30F70>,), {}. 
2022-04-06 01:29:50,648 - DEBUG - client               Была вызвана функция print_help c параметрами (), {}. 
2022-04-06 01:29:52,632 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000013EA3D30F70>,), {}. 
2022-04-06 01:30:24,444 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test',), {}. 
2022-04-06 01:30:24,854 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:30:24,854 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x00000252988D0F70>,), {}. 
2022-04-06 01:30:24,855 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x00000252988D0F70>,), {}. 
2022-04-06 01:30:34,314 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x00000252988D0F70>,), {}. 
2022-04-06 01:31:01,370 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test0',), {}. 
2022-04-06 01:31:01,386 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-04-06 01:31:01,402 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test3',), {}. 
2022-04-06 01:31:01,402 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test4',), {}. 
2022-04-06 01:31:02,537 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:02,537 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000022049D03A30>,), {}. 
2022-04-06 01:31:02,538 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000022049D03A30>,), {}. 
2022-04-06 01:31:02,777 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:02,777 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001F13F2AFA30>,), {}. 
2022-04-06 01:31:02,778 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001F13F2AFA30>,), {}. 
2022-04-06 01:31:02,969 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:02,970 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000013B2C4C3A30>,), {}. 
2022-04-06 01:31:02,971 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000013B2C4C3A30>,), {}. 
2022-04-06 01:31:03,097 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:03,098 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001F378CD3A30>,), {}. 
2022-04-06 01:31:03,099 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001F378CD3A30>,), {}. 
2022-04-06 01:31:03,113 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:03,113 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000002442C923A30>,), {}. 
2022-04-06 01:31:03,114 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000002442C923A30>,), {}. 
2022-04-06 01:31:11,440 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000013B2C4C3A30>,), {}. 
2022-04-06 01:31:51,382 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test0',), {}. 
2022-04-06 01:31:51,398 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test1',), {}. 
2022-04-06 01:31:51,398 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test4',), {}. 
2022-04-06 01:31:51,414 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test3',), {}. 
2022-04-06 01:31:51,414 - DEBUG - client               Была вызвана функция presence_msg c параметрами ('test2',), {}. 
2022-04-06 01:31:52,293 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:52,293 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001732BEB3A30>,), {}. 
2022-04-06 01:31:52,293 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001732BEB3A30>,), {}. 
2022-04-06 01:31:53,157 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:53,157 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x00000122A3B33A30>,), {}. 
2022-04-06 01:31:53,158 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x00000122A3B33A30>,), {}. 
2022-04-06 01:31:53,524 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:53,524 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001A3491B3A30>,), {}. 
2022-04-06 01:31:53,524 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001A3491B3A30>,), {}. 
2022-04-06 01:31:53,716 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:53,716 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x0000027411F43A30>,), {}. 
2022-04-06 01:31:53,716 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x0000027411F43A30>,), {}. 
2022-04-06 01:31:53,732 - DEBUG - client               Была вызвана функция process_response c параметрами ({'response': 200, 'action': 'initial'},), {}. 
2022-04-06 01:31:53,732 - DEBUG - threading            Была вызвана функция process_message_from_server c параметрами (<__main__.Client object at 0x000001D461CF3A30>,), {}. 
2022-04-06 01:31:53,732 - DEBUG - threading            Была вызвана функция users_interface c параметрами (<__main__.Client object at 0x000001D461CF3A30>,), {}. 
2022-04-06 01:31:56,212 - DEBUG - client               Была вызвана функция create_message c параметрами (<__main__.Client object at 0x0000027411F43A30>,), {}. 
